Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
2.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120044.1172,9.213937,37.257973,39.632153,25.041498,0.341521,0.512322,0,0,0,0.016051,26.258907,5199348,0,0,0,0,0,0,0,56.107105
2.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120032.5859,9.214219,37.26704,39.643356,25.024899,0.340986,0.512627,0,0,0,0.015631,26.259106,5199142,0,0,0,0,0,0,0,56.107105
2.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120032.8203,9.22126,37.263412,39.622814,25.019365,0.340718,0.512016,0,0,0,0.015736,26.258358,5199121,0,0,0,0,0,0,0,56.107105
2.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120034.3594,9.213092,37.263412,39.639622,25.038177,0.341789,0.512627,0,0,0,0.015788,26.259254,5199283,0,0,0,0,0,0,0,56.230145
3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120044.0078,9.222105,37.2616,39.634018,25.016045,0.341387,0.513085,0,0,0,0.015526,26.258957,5199083,0,0,0,0,0,0,0,56.599266
3.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120039.2422,9.213655,37.256157,39.630283,25.045923,0.341789,0.511864,0,0,0,0.015369,26.258707,5199313,0,0,0,0,0,0,0,56.230145
3.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120028.8125,9.216754,37.254341,39.632153,25.029325,0.341387,0.511864,0,0,0,0.016103,26.260899,5199295,0,0,0,0,0,0,0,56.722309
3.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120029.2109,9.213655,37.26704,39.635887,25.062525,0.340718,0.511254,0,0,0,0.01626,26.260899,5199591,0,0,0,0,0,0,0,56.722309
3.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120041.0703,9.223513,37.259785,39.613476,25.034857,0.343261,0.512932,0,0,0,0.015579,26.261696,5199217,0,0,0,0,0,0,0,56.107105
3.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120038.6875,9.215627,37.245274,39.61721,25.045923,0.340316,0.512169,0,0,0,0.015369,26.263041,5199316,0,0,0,0,0,0,0,55.984062
3.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120024.7969,9.225766,37.247086,39.628414,24.993914,0.341655,0.511559,0,0,0,0.015421,26.263191,5199321,0,0,0,0,0,0,0,55.984062
3.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120026.0781,9.214219,37.245274,39.626549,25.017153,0.341253,0.512016,0,0,0,0.015526,26.262144,5199106,0,0,0,0,0,0,0,55.984062
3.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120043.0469,9.220696,37.247086,39.609741,25.031538,0.341521,0.512169,0,0,0,0.015736,26.261147,5199096,0,0,0,0,0,0,0,56.107105
3.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120037.2422,9.217317,37.245274,39.615345,25.024899,0.341521,0.512627,0,0,0,0.016051,26.262144,5199165,0,0,0,0,0,0,0,56.476227
4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120029.7578,9.212247,37.239834,39.613476,25.05699,0.341119,0.511711,0,0,0,0.016418,26.261545,5199339,0,0,0,0,0,0,0,56.230145
4.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120024.1328,9.217317,37.245274,39.61721,24.945227,0.342056,0.511101,0,0,0,0.015683,26.262741,5199456,0,0,0,0,0,0,0,56.230145
4.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120015.3359,9.223231,37.243458,39.609741,25.031538,0.341387,0.512016,0,0,0,0.016155,26.261047,5199433,0,0,0,0,0,0,0,55.245819
4.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120004.6094,9.217035,37.236206,39.607876,25.022684,0.340986,0.511406,0,0,0,0.015631,26.261047,5199250,0,0,0,0,0,0,0,56.353188
4.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119988.3828,9.22295,37.250713,39.61721,25.012726,0.340718,0.511559,0,0,0,0.015474,26.261745,5199368,0,0,0,0,0,0,0,56.353188
4.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119978.0859,9.212529,37.241646,39.604141,25.00498,0.342726,0.512474,0,0,0,0.015736,26.26309,5199313,0,0,0,0,0,0,0,56.230145
4.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119981.5938,9.211684,37.232578,39.600407,24.997234,0.342592,0.51339,0,0,0,0.015631,26.262642,5199203,0,0,0,0,0,0,0,56.845348
4.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119996.0469,9.218725,37.239834,39.609741,24.977316,0.341387,0.512627,0,0,0,0.015788,26.262543,5199345,0,0,0,0,0,0,0,56.353188
4.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120010.6875,9.21619,37.227139,39.602276,25.023792,0.341655,0.512322,0,0,0,0.015841,26.261845,5199085,0,0,0,0,0,0,0,56.599266
4.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120024.1172,9.213655,37.23439,39.600407,25.017153,0.34219,0.512932,0,0,0,0.015474,26.261,5199296,0,0,0,0,0,0,0,56.230145
5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120033.1797,9.213092,37.232578,39.592941,25.010513,0.340718,0.512322,0,0,0,0.015946,26.259752,5199400,0,0,0,0,0,0,0,56.230145
5.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120039.0938,9.210839,37.230766,39.594807,25.021578,0.341655,0.511559,0,0,0,0.015946,26.259455,5199332,0,0,0,0,0,0,0,55.861023
5.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120031.0859,9.216754,37.239834,39.592941,25.041498,0.341119,0.511711,0,0,0,0.015893,26.259504,5199249,0,0,0,0,0,0,0,55.737984
5.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120033.1641,9.215909,37.241646,39.594807,25.022684,0.34045,0.511711,0,0,0,0.015579,26.260601,5199366,0,0,0,0,0,0,0,56.353188
5.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120039.0703,9.222668,37.230766,39.606007,25.008299,0.341253,0.511101,0,0,0,0.015631,26.26055,5199344,0,0,0,0,0,0,0,56.476227
5.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120039.4766,9.210557,37.241646,39.596676,25.05035,0.340718,0.512322,0,0,0,0.015998,26.26055,5199530,0,0,0,0,0,0,0,56.353188
5.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120044.1406,9.222386,37.232578,39.598541,25.017153,0.340986,0.511864,0,0,0,0.015893,26.259752,5199483,0,0,0,0,0,0,0,56.107105
5.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120039.7734,9.211121,37.230766,39.598541,25.016045,0.340718,0.511406,0,0,0,0.015579,26.260302,5199375,0,0,0,0,0,0,0,56.107105
5.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120005.8359,9.223513,37.232578,39.596676,25.026005,0.340182,0.511254,0,0,0,0.015998,26.260401,5199501,0,0,0,0,0,0,0,56.230145
5.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120002.3047,9.215345,37.238018,39.591076,25.034857,0.341119,0.511711,0,0,0,0.015841,26.2605,5199206,0,0,0,0,0,0,0,56.599266
6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120006.0781,9.213937,37.219887,39.587341,25.053671,0.341253,0.512016,0,0,0,0.015631,26.26075,5199323,0,0,0,0,0,0,0,55.737984
6.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120015.2188,9.222386,37.236206,39.592941,25.05035,0.341119,0.51339,0,0,0,0.015736,26.261396,5199357,0,0,0,0,0,0,0,56.107105
6.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120004.5078,9.212529,37.219887,39.589207,25.026005,0.340718,0.512169,0,0,0,0.016208,26.261248,5199290,0,0,0,0,0,0,0,55.984062
6.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120009.2188,9.214782,37.216259,39.583611,25.043711,0.340852,0.511711,0,0,0,0.015526,26.261995,5199062,0,0,0,0,0,0,0,55.984062
6.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120021.8203,9.218444,37.230766,39.587341,25.006086,0.341253,0.510948,0,0,0,0.015683,26.261248,5198900,0,0,0,0,0,0,0,56.353188
6.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120014.0469,9.218444,37.223511,39.592941,25.031538,0.341655,0.511711,0,0,0,0.015683,26.260948,5199211,0,0,0,0,0,0,0,55.861023
6.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120015.6094,9.215064,37.218071,39.581741,25.002766,0.340852,0.512627,0,0,0,0.015893,26.261497,5199174,0,0,0,0,0,0,0,55.984062
6.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,120006.7813,9.215627,37.219887,39.594807,25.049244,0.340986,0.511101,0,0,0,0.015579,26.262342,5199096,0,0,0,0,0,0,0,56.353188
6.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119989.9453,9.215627,37.212635,39.592941,25.024899,0.340852,0.511711,0,0,0,0.015788,26.263191,5198936,0,0,0,0,0,0,0,56.722309
6.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119976.4297,9.219007,37.230766,39.592941,25.000553,0.340986,0.511406,0,0,0,0.015526,26.261696,5199061,0,0,0,0,0,0,0,56.230145
7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119959.3906,9.216754,37.209007,39.570545,25.023792,0.339379,0.511101,0,0,0,0.015998,26.261147,5199263,0,0,0,0,0,0,0,55.984062
7.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119951.6641,9.220134,37.218071,39.57428,25.013832,0.341387,0.512016,0,0,0,0.016418,26.2605,5199256,0,0,0,0,0,0,0,56.599266
7.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119951.1016,9.224921,37.214447,39.578011,25.000553,0.341119,0.510948,0,0,0,0.015998,26.259504,5199344,0,0,0,0,0,0,0,56.353188
7.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119953.8984,9.215909,37.227139,39.581741,25.058098,0.341253,0.511406,0,0,0,0.015998,26.256765,5199267,0,0,0,0,0,0,0,56.353188
7.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119938.6172,9.212247,37.225327,39.570545,24.981743,0.341253,0.510185,0,0,0,0.015893,26.255869,5199439,0,0,0,0,0,0,0,56.353188
7.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119942.5313,9.213937,37.203568,39.585476,25.037071,0.340718,0.511711,0,0,0,0.016365,26.25577,5199383,0,0,0,0,0,0,0,56.230145
7.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119940.7578,9.22464,37.214447,39.576145,25.044817,0.342056,0.510948,0,0,0,0.015893,26.255919,5199645,0,0,0,0,0,0,0,56.353188
7.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119934.6719,9.210557,37.216259,39.570545,24.983955,0.341387,0.511711,0,0,0,0.015736,26.254623,5199273,0,0,0,0,0,0,0,55.984062
7.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119914.8359,9.215909,37.218071,39.583611,25.023792,0.341655,0.510796,0,0,0,0.015946,26.253428,5199493,0,0,0,0,0,0,0,56.476227
7.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119897.2266,9.220978,37.216259,39.587341,25.024899,0.340718,0.511101,0,0,0,0.015893,26.254074,5199373,0,0,0,0,0,0,0,56.599266
8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119888.7813,9.211402,37.214447,39.572411,25.012726,0.341655,0.511864,0,0,0,0.015841,26.254524,5199190,0,0,0,0,0,0,0,56.353188
8.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119879.8594,9.211966,37.218071,39.566814,25.034857,0.340986,0.510948,0,0,0,0.015998,26.253876,5199199,0,0,0,0,0,0,0,56.476227
8.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119890.8438,9.224921,37.198132,39.576145,25.029325,0.340182,0.510491,0,0,0,0.015369,26.254274,5199244,0,0,0,0,0,0,0,55.861023
8.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119885.3516,9.21957,37.198132,39.564949,25.014938,0.341923,0.510796,0,0,0,0.016051,26.254524,5199255,0,0,0,0,0,0,0,55.984062
8.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119888.7656,9.222668,37.207195,39.570545,24.999447,0.341253,0.512016,0,0,0,0.015893,26.256317,5199147,0,0,0,0,0,0,0,56.599266
8.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119901.1094,9.216754,37.214447,39.56868,25.01162,0.341253,0.510491,0,0,0,0.015526,26.255869,5199181,0,0,0,0,0,0,0,56.476227
8.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119901.9063,9.217317,37.198132,39.572411,25.059204,0.340049,0.510948,0,0,0,0.015998,26.255919,5199337,0,0,0,0,0,0,0,56.599266
8.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119904.5078,9.22126,37.201756,39.566814,25.033751,0.341789,0.509575,0,0,0,0.015841,26.256765,5199249,0,0,0,0,0,0,0,55.861023
8.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119900.1016,9.2145,37.203568,39.572411,24.986168,0.341119,0.511254,0,0,0,0.015631,26.257462,5199208,0,0,0,0,0,0,0,56.476227
8.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119898.5156,9.213092,37.192696,39.564949,25.037071,0.341253,0.511711,0,0,0,0.015736,26.25816,5199228,0,0,0,0,0,0,0,56.476227
9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119897.0938,9.220415,37.194508,39.559353,25.043711,0.341119,0.510948,0,0,0,0.015893,26.258907,5199255,0,0,0,0,0,0,0,56.230145
9.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119902.0781,9.219289,37.198132,39.553757,25.026005,0.341387,0.510643,0,0,0,0.016208,26.25806,5199177,0,0,0,0,0,0,0,55.737984
9.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119907.0859,9.223231,37.19088,39.553757,24.983955,0.339915,0.511254,0,0,0,0.016155,26.259207,5199319,0,0,0,0,0,0,0,56.230145
9.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119888.3828,9.213655,37.192696,39.555622,25.052565,0.341521,0.510948,0,0,0,0.016103,26.259106,5199469,0,0,0,0,0,0,0,56.476227
9.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119872.0859,9.217317,37.189068,39.553757,25.022684,0.340584,0.511101,0,0,0,0.015893,26.259354,5199374,0,0,0,0,0,0,0,55.737984
9.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119854.0391,9.219007,37.19088,39.548161,25.037071,0.340182,0.511559,0,0,0,0.015631,26.259455,5199421,0,0,0,0,0,0,0,55.737984
9.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119854.3438,9.213374,37.185444,39.563084,25.020472,0.340316,0.510338,0,0,0,0.015946,26.260302,5199471,0,0,0,0,0,0,0,55.491901
9.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119859.9219,9.213374,37.185444,39.563084,25.020472,0.340316,0.510338,0,0,0,0.015893,26.2607,5199534,0,0,0,0,0,0,0,56.476227
9.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119868.1406,9.213374,37.185444,39.563084,25.020472,0.340316,0.510338,0,0,0,0.015815,26.260651,5199671.5,0,0,0,0,0,0,0,56.291664
9.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119876.3594,9.213374,37.185444,39.563084,25.020472,0.340316,0.510338,0,0,0,0.015736,26.260601,5199809,0,0,0,0,0,0,0,56.107105
10,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119882.7734,9.268717,37.191788,39.561218,25.033752,0.343863,0.514382,0,0,0,0.015447,26.261597,5199703,0,0,0,0,0,0,0,56.045586
10.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119889.1875,9.324059,37.198132,39.559353,25.047031,0.34741,0.518425,0,0,0,0.015159,26.262592,5199597,0,0,0,0,0,0,0,55.984062
10.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119896.9688,9.322088,37.19511,39.556866,25.039286,0.347544,0.519086,0,0,0,0.015439,26.262028,5199540.5,0,0,0,0,0,0,0,56.107105
10.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119904.7422,9.320116,37.192089,39.554379,25.031538,0.347678,0.519748,0,0,0,0.015718,26.261463,5199484.5,0,0,0,0,0,0,0,56.230145
10.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,119912.5234,9.318145,37.189068,39.551891,25.023792,0.347812,0.520409,0,0,0,0.015998,26.260899,5199428,0,0,0,0,0,0,0,56.353188
10.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,126500.0156,9.324623,37.178196,39.535103,25.017153,0.348883,0.521935,0,0,0,0.015579,26.261745,5199422,0,0,0,0,0,0,0,56.230145
10.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,136053.6094,9.313639,37.18182,39.536968,25.023792,0.34808,0.521324,0,0,0,0.015683,26.261597,5199042,0,0,0,0,0,0,0,56.353188
10.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,145644.25,9.315892,37.174572,39.54443,25.043711,0.348749,0.520562,0,0,0,0.015736,26.262442,5198926,0,0,0,0,0,0,0,55.984062
10.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,155191.375,9.312794,37.183632,39.522053,25.006086,0.34808,0.520714,0,0,0,0.015841,26.261047,5199066,0,0,0,0,0,0,0,55.984062
10.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,164728,9.317019,37.189068,39.536968,25.052565,0.348347,0.519799,0,0,0,0.015631,26.261099,5199454,0,0,0,0,0,0,0,56.107105
11,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,174256.2031,9.313357,37.180008,39.538834,25.047031,0.348883,0.520409,0,0,0,0.015474,26.261845,5199435,0,0,0,0,0,0,0,55.984062
11.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,183758.5781,9.321243,37.165512,39.536968,25.002766,0.348615,0.520867,0,0,0,0.015631,26.261896,5199210,0,0,0,0,0,0,0,55.984062
11.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,193279.1563,9.325468,37.192696,39.533237,25.05699,0.34808,0.520256,0,0,0,0.015631,26.261347,5199254,0,0,0,0,0,0,0,56.230145
11.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,202803.5625,9.31561,37.178196,39.538834,25.04039,0.348481,0.521172,0,0,0,0.016051,26.261,5199119,0,0,0,0,0,0,0,56.722309
11.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,212338.625,9.312794,37.178196,39.535103,24.997234,0.347946,0.520867,0,0,0,0.015841,26.261845,5199066,0,0,0,0,0,0,0,56.230145
11.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,221845.7031,9.312512,37.176384,39.538834,24.997234,0.348883,0.521477,0,0,0,0.015841,26.261047,5199200,0,0,0,0,0,0,0,56.599266
11.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,231349.0313,9.313639,37.17276,39.522053,25.041498,0.347946,0.520562,0,0,0,0.015946,26.2607,5199279,0,0,0,0,0,0,0,55.861023
