Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
0.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63625.00781,9.212529,33.373234,35.792645,25.018259,0.293067,0.409934,0,0,0,0.015998,25.074478,5150665,0,0,12.000004,0,0,0,0,56.353188
0.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63675.50781,9.21619,33.38702,35.787346,25.028217,0.293067,0.410544,0,0,0,0.015736,25.075466,5150549,0,0,25,0,0,0,0,55.368858
0.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63643.55859,9.212529,33.374954,35.794411,25.026005,0.293201,0.409628,0,0,0,0.015736,25.075615,5150810,0,0,100,0,0,0,0,56.107105
0.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63630.57422,9.221823,33.381847,35.792645,25.033751,0.293335,0.410239,0,0,0,0.015893,25.07423,5150746,0,0,1,0,0,0,0,55.491901
0.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63700.75391,9.215345,33.38702,35.794411,24.97621,0.293468,0.410544,0,0,0,0.015998,25.074379,5150784,0,0,5,0,0,0,0,55.861023
0.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63677.30469,9.213937,33.374954,35.792645,25.037071,0.293602,0.410086,0,0,0,0.015421,25.074923,5150838,0,0,1,0,0,0,0,55.984062
0.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63695.17969,9.2145,33.383572,35.796173,25.013832,0.293335,0.410239,0,0,0,0.015631,25.073589,5150807,0,0,0,0,0,0,0,55.737984
0.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63628.80078,9.213797,33.388741,35.797058,24.990042,0.293335,0.410849,0,0,0,0.015579,25.073662,5150883.5,0,0,0,0,0,0,0,55.799503
0.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63562.42578,9.213092,33.393913,35.797939,24.966251,0.293335,0.41146,0,0,0,0.015526,25.073736,5150960,0,0,0,0,0,0,0,55.861023
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63704.14844,9.213655,33.383572,35.77499,24.971783,0.292799,0.410239,0,0,0,0.015683,25.076109,5150797,0,0,0,0,0,0,0,55.245819
1.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63726.28516,9.21619,33.381847,35.78558,25.059204,0.292665,0.410086,0,0,0,0.015788,25.075367,5150754,0,0,0,0,0,0,0,55.984062
1.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63763.14453,9.208868,33.399082,35.789112,24.979528,0.292665,0.409781,0,0,0,0.015474,25.074823,5150791,0,0,0,0,0,0,0,55.861023
1.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63626.98438,9.213374,33.378403,35.780285,25.06695,0.293201,0.409018,0,0,0,0.015631,25.075119,5150873,0,0,0,0,0,0,0,55.984062
1.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63760.64453,9.214219,33.383572,35.792645,24.979528,0.292532,0.411765,0,0,0,0.015998,25.074873,5150919,0,0,0,0,0,0,0,55.245819
1.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63710.04297,9.215064,33.381847,35.792645,25.049244,0.292398,0.409323,0,0,0,0.015526,25.075169,5151124,0,0,0,0,0,0,0,55.737984
1.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63729.01172,9.211966,33.38702,35.790878,25.01162,0.292532,0.410086,0,0,0,0.015683,25.074774,5150856,0,0,0,0,0,0,0,55.861023
1.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63594.44531,9.209994,33.392189,35.776756,25.028217,0.293067,0.410849,0,0,0,0.015474,25.074081,5150850,0,0,0,0,0,0,0,55.737984
1.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63664.24609,9.21619,33.383572,35.78558,25.052565,0.292799,0.409781,0,0,0,0.015421,25.075417,5151001,0,0,0,0,0,0,0,55.368858
1.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63631.28516,9.214219,33.390465,35.780285,24.990595,0.293736,0.410391,0,0,0,0.015579,25.076849,5150877,0,0,0,0,0,0,0,55.491901
2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63707.39063,9.2145,33.383572,35.782051,25.048138,0.292264,0.409171,0,0,0,0.015631,25.07428,5150941,0,0,0,0,0,0,0,55.614941
2.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63621.03906,9.211402,33.390465,35.787346,24.98838,0.293201,0.410086,0,0,0,0.015893,25.076256,5150946,0,0,0,0,0,0,0,55.12278
2.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63670.00391,9.218725,33.380123,35.77499,25.055883,0.292264,0.410849,0,0,0,0.015631,25.075317,5150779,0,0,0,0,0,0,0,55.491901
2.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63610.39453,9.224358,33.376678,35.78558,24.982849,0.292665,0.409628,0,0,0,0.015631,25.075268,5150938,0,0,0,0,0,0,0,55.614941
2.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63806.86719,9.211402,33.385296,35.77499,24.997234,0.292665,0.409476,0,0,0,0.015631,25.074575,5150988,0,0,0,0,0,0,0,55.12278
2.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63788.47266,9.219007,33.380123,35.782051,25.001659,0.292933,0.410239,0,0,0,0.015736,25.07596,5150887,0,0,0,0,0,0,0,55.614941
2.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63702.15234,9.213092,33.378403,35.77499,25.020472,0.293201,0.410849,0,0,0,0.015788,25.075615,5150836,0,0,0,0,0,0,0,55.614941
2.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63739.66406,9.22295,33.388741,35.787346,25.00498,0.292398,0.410239,0,0,0,0.015683,25.076159,5150948,0,0,0,0,0,0,0,55.861023
2.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63788.80469,9.215627,33.380123,35.773224,24.970676,0.293067,0.410544,0,0,0,0.015788,25.075811,5150826,0,0,0,0,0,0,0,55.737984
2.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63798.45703,9.216754,33.390465,35.782051,24.978422,0.294004,0.411002,0,0,0,0.015631,25.076897,5150703,0,0,0,0,0,0,0,55.614941
3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63712.625,9.211121,33.378403,35.77499,25.008299,0.293067,0.409934,0,0,0,0.015683,25.07675,5150967,0,0,0,0,0,0,0,55.737984
3.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63765.32813,9.213374,33.388741,35.773224,25.022684,0.294138,0.410697,0,0,0,0.015736,25.075516,5151039,0,0,0,0,0,0,0,55.614941
3.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63626.45703,9.217035,33.395638,35.77499,25.04039,0.292665,0.409934,0,0,0,0.015526,25.076355,5150947,0,0,0,0,0,0,0,55.737984
3.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63699.53125,9.210839,33.399082,35.767929,25.022684,0.292532,0.409934,0,0,0,0.015683,25.07601,5150943,0,0,0,0,0,0,0,55.12278
3.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63718.46094,9.22464,33.392189,35.767929,25.043711,0.293201,0.410391,0,0,0,0.015736,25.077688,5151011,0,0,0,0,0,0,0,55.614941
3.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63659.32813,9.211121,33.378403,35.767929,25.017153,0.293067,0.410239,0,0,0,0.015316,25.076355,5151090,0,0,0,0,0,0,0,55.861023
3.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63737.64063,9.213374,33.390465,35.78558,24.996126,0.293335,0.409628,0,0,0,0.015579,25.076849,5150716,0,0,0,0,0,0,0,56.353188
3.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63748.62109,9.222668,33.381847,35.776756,25.061417,0.292933,0.411154,0,0,0,0.015316,25.07675,5150785,0,0,0,0,0,0,0,56.107105
3.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63772.03125,9.223513,33.390465,35.771461,25.026005,0.293468,0.410239,0,0,0,0.016208,25.076651,5150832,0,0,0,0,0,0,0,55.861023
3.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63761.64063,9.216472,33.390465,35.776756,25.044817,0.293201,0.410849,0,0,0,0.015998,25.076897,5150615,0,0,0,0,0,0,0,55.491901
4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,63740.69531,9.213092,33.378403,35.782051,24.973997,0.293602,0.411154,0,0,0,0.015683,25.076553,5150807,0,0,0,0,0,0,0,55.491901
