6.6,,,,,,,,,,,,,,,,,,,90652.10938
6.7,,,,,,,,,,,,,,,,,,,90488.04688
6.8,,,,,,,,,,,,,,,,,,,90734.10938
6.9,,,,,,,,,,,,,,,,,,,90595.75781
7,,,,,,,,,,,,,,,,,,,90682.32813
7.1,,,,,,,,,,,,,,,,,,,90729.8125
7.2,,,,,,,,,,,,,,,,,,,90767.48438
7.3,,,,,,,,,,,,,,,,,,,90540.82813
7.4,,,,,,,,,,,,,,,,,,,90615.14063
7.5,,,,,,,,,,,,,,,,,,,90505.01563
7.6,,,,,,,,,,,,,,,,,,,90594.23438
7.7,,,,,,,,,,,,,,,,,,,90581.17969
7.8,,,,,,,,,,,,,,,,,,,90687.30469
7.9,,,,,,,,,,,,,,,,,,,90742.91406
8,,,,,,,,,,,,,,,,,,,90748.85938
8.1,,,,,,,,,,,,,,,,,,,90754.80469
8.2,,,,,,,,,,,,,,,,,,,90587.3125
8.3,,,,,,,,,,,,,,,,,,,90419.82031
8.4,,,,,,,,,,,,,,,,,,,90524.64844
8.5,,,,,,,,,,,,,,,,,,,90629.46875
8.6,,,,,,,,,,,,,,,,,,,233001
8.7,,,,,,,,,,,,,,,,,,,234831.6875
8.8,,,,,,,,,,,,,,,,,,,234667.4219
8.9,,,,,,,,,,,,,,,,,,,234914.8281
9,,,,,,,,,,,,,,,,,,,234861.8438
9.1,,,,,,,,,,,,,,,,,,,234693.3906
9.2,,,,,,,,,,,,,,,,,,,234738.8438
9.3,,,,,,,,,,,,,,,,,,,234607.9375
9.4,,,,,,,,,,,,,,,,,,,234718.6094
9.5,,,,,,,,,,,,,,,,,,,234687.9688
9.6,,,,,,,,,,,,,,,,,,,234535.875
9.7,,,,,,,,,,,,,,,,,,,234583.2969
9.8,,,,,,,,,,,,,,,,,,,234562.8906
9.9,,,,,,,,,,,,,,,,,,,234566.9844
10,,,,,,,,,,,,,,,,,,,234441.7031
10.1,,,,,,,,,,,,,,,,,,,234536.6875
10.2,,,,,,,,,,,,,,,,,,,234561.5313
10.3,,,,,,,,,,,,,,,,,,,234623.5
10.4,,,,,,,,,,,,,,,,,,,234411.8594
10.5,,,,,,,,,,,,,,,,,,,234462.9688
10.6,,,,,,,,,,,,,,,,,,,234516.7656
10.7,,,,,,,,,,,,,,,,,,,234468.0469
10.8,,,,,,,,,,,,,,,,,,,234649.7656
10.9,,,,,,,,,,,,,,,,,,,234664.7344
11,,,,,,,,,,,,,,,,,,,234590.5625
11.1,,,,,,,,,,,,,,,,,,,234656.0313
11.2,,,,,,,,,,,,,,,,,,,234461.0938
11.3,,,,,,,,,,,,,,,,,,,234495.4844
11.4,,,,,,,,,,,,,,,,,,,234534.5625
11.5,,,,,,,,,,,,,,,,,,,234523.4688
11.6,,,,,,,,,,,,,,,,,,,234455.875
11.7,,,,,,,,,,,,,,,,,,,234389.875
11.8,,,,,,,,,,,,,,,,,,,234607.4844
11.9,,,,,,,,,,,,,,,,,,,234516.5
12,,,,,,,,,,,,,,,,,,,234456.7344
12.1,,,,,,,,,,,,,,,,,,,234563.1406
12.2,,,,,,,,,,,,,,,,,,,234579.3281
12.3,,,,,,,,,,,,,,,,,,,234523.9844
12.4,,,,,,,,,,,,,,,,,,,234672.1563
12.5,,,,,,,,,,,,,,,,,,,234505.1406
12.6,,,,,,,,,,,,,,,,,,,234470.8906
12.7,,,,,,,,,,,,,,,,,,,234590
12.8,,,,,,,,,,,,,,,,,,,234553.0625
12.9,,,,,,,,,,,,,,,,,,,234456.2344
13,,,,,,,,,,,,,,,,,,,234454.8125
13.1,,,,,,,,,,,,,,,,,,,234491.4688
13.2,,,,,,,,,,,,,,,,,,,234748.0156
13.3,,,,,,,,,,,,,,,,,,,234697.5156
13.4,,,,,,,,,,,,,,,,,,,234461.6406
13.5,,,,,,,,,,,,,,,,,,,234569.0156
13.6,,,,,,,,,,,,,,,,,,,234454.3125
13.7,,,,,,,,,,,,,,,,,,,234686.0625
13.8,,,,,,,,,,,,,,,,,,,234666.5156
13.9,,,,,,,,,,,,,,,,,,,234544.2344
14,,,,,,,,,,,,,,,,,,,234603.8594
14.1,,,,,,,,,,,,,,,,,,,234520.1875
14.2,,,,,,,,,,,,,,,,,,,234557.4531
14.3,,,,,,,,,,,,,,,,,,,234502.0781
14.4,,,,,,,,,,,,,,,,,,,234650.2188
14.5,,,,,,,,,,,,,,,,,,,234420
14.6,,,,,,,,,,,,,,,,,,,234585.7969
14.7,,,,,,,,,,,,,,,,,,,234546.8281
14.8,,,,,,,,,,,,,,,,,,,234793.0469
14.9,,,,,,,,,,,,,,,,,,,234625.8594
15,,,,,,,,,,,,,,,,,,,234632.1094
15.1,,,,,,,,,,,,,,,,,,,234488.8438
15.2,,,,,,,,,,,,,,,,,,,234648.4375
15.3,,,,,,,,,,,,,,,,,,,234578.125
15.4,,,,,,,,,,,,,,,,,,,234558.2656
15.5,,,,,,,,,,,,,,,,,,,234758.5625
15.6,,,,,,,,,,,,,,,,,,,234708.25
15.7,,,,,,,,,,,,,,,,,,,234657.9375
15.8,,,,,,,,,,,,,,,,,,,234868.3438
15.9,,,,,,,,,,,,,,,,,,,234666.0469
16,,,,,,,,,,,,,,,,,,,234891.9219
16.1,,,,,,,,,,,,,,,,,,,234881.4063
16.2,,,,,,,,,,,,,,,,,,,234828.0938
16.3,,,,,,,,,,,,,,,,,,,234851.5
16.4,,,,,,,,,,,,,,,,,,,234767.0469
16.5,,,,,,,,,,,,,,,,,,,235064.5938
16.6,,,,,,,,,,,,,,,,,,,234709.7188
16.7,,,,,,,,,,,,,,,,,,,234887
16.8,,,,,,,,,,,,,,,,,,,234841.25
16.9,,,,,,,,,,,,,,,,,,,234989.8906
17,,,,,,,,,,,,,,,,,,,234941.9063
17.1,,,,,,,,,,,,,,,,,,,234916.8125
17.2,,,,,,,,,,,,,,,,,,,234953.9844
17.3,,,,,,,,,,,,,,,,,,,234959.2031
17.4,,,,,,,,,,,,,,,,,,,234762.5156
17.5,,,,,,,,,,,,,,,,,,,234924.3125
17.6,,,,,,,,,,,,,,,,,,,235086.1094
17.7,,,,,,,,,,,,,,,,,,,234976.9375
17.8,,,,,,,,,,,,,,,,,,,234867.7813
17.9,,,,,,,,,,,,,,,,,,,234867.6563
18,,,,,,,,,,,,,,,,,,,234867.5313
18.1,,,,,,,,,,,,,,,,,,,234867.4063
18.2,,,,,,,,,,,,,,,,,,,379134.0625
18.3,,,,,,,,,,,,,,,,,,,381612.9063
18.4,,,,,,,,,,,,,,,,,,,381274.0625
18.5,,,,,,,,,,,,,,,,,,,381401.9375
18.6,,,,,,,,,,,,,,,,,,,381501.625
18.7,,,,,,,,,,,,,,,,,,,381359.75
18.8,,,,,,,,,,,,,,,,,,,381521.7813
18.9,,,,,,,,,,,,,,,,,,,381561.6875
19,,,,,,,,,,,,,,,,,,,381312.0625
19.1,,,,,,,,,,,,,,,,,,,381353.4375
19.2,,,,,,,,,,,,,,,,,,,381264.1875
19.3,,,,,,,,,,,,,,,,,,,381227.6875
19.4,,,,,,,,,,,,,,,,,,,381377.9375
19.5,,,,,,,,,,,,,,,,,,,381235.7813
19.6,,,,,,,,,,,,,,,,,,,381225.9375
19.7,,,,,,,,,,,,,,,,,,,381249.4375
19.8,,,,,,,,,,,,,,,,,,,381231.9375
19.9,,,,,,,,,,,,,,,,,,,381181.8438
20,,,,,,,,,,,,,,,,,,,381209.5
20.1,,,,,,,,,,,,,,,,,,,381052.5625
20.2,,,,,,,,,,,,,,,,,,,381092.6563
20.3,,,,,,,,,,,,,,,,,,,381302.6563
20.4,,,,,,,,,,,,,,,,,,,380962.2813
20.5,,,,,,,,,,,,,,,,,,,381035.625
20.6,,,,,,,,,,,,,,,,,,,381154.0938
20.7,,,,,,,,,,,,,,,,,,,381081.1875
20.8,,,,,,,,,,,,,,,,,,,381292.6563
20.9,,,,,,,,,,,,,,,,,,,381040.6563
21,,,,,,,,,,,,,,,,,,,380929.5625
21.1,,,,,,,,,,,,,,,,,,,381078.0313
21.2,,,,,,,,,,,,,,,,,,,381137.625
21.3,,,,,,,,,,,,,,,,,,,381028.125
21.4,,,,,,,,,,,,,,,,,,,381051.625
21.5,,,,,,,,,,,,,,,,,,,381123.7813
21.6,,,,,,,,,,,,,,,,,,,380946.7813
21.7,,,,,,,,,,,,,,,,,,,380979.5313
21.8,,,,,,,,,,,,,,,,,,,381160.75
21.9,,,,,,,,,,,,,,,,,,,381145.2188
22,,,,,,,,,,,,,,,,,,,381052.8438
22.1,,,,,,,,,,,,,,,,,,,381041.0938
22.2,,,,,,,,,,,,,,,,,,,381233.625
22.3,,,,,,,,,,,,,,,,,,,381326.5625
22.4,,,,,,,,,,,,,,,,,,,381320.0313
22.5,,,,,,,,,,,,,,,,,,,381113.4375
22.6,,,,,,,,,,,,,,,,,,,381213.3125
22.7,,,,,,,,,,,,,,,,,,,381347.0938
22.8,,,,,,,,,,,,,,,,,,,381220.6563
22.9,,,,,,,,,,,,,,,,,,,381471.4688
23,,,,,,,,,,,,,,,,,,,381326.75
23.1,,,,,,,,,,,,,,,,,,,381429.3438
23.2,,,,,,,,,,,,,,,,,,,381383.7188
23.3,,,,,,,,,,,,,,,,,,,381555.9375
23.4,,,,,,,,,,,,,,,,,,,381504.9063
23.5,,,,,,,,,,,,,,,,,,,381415.3438
23.6,,,,,,,,,,,,,,,,,,,381485.3125
23.7,,,,,,,,,,,,,,,,,,,381380.5
23.8,,,,,,,,,,,,,,,,,,,381604.4688
23.9,,,,,,,,,,,,,,,,,,,381145.6563
24,,,,,,,,,,,,,,,,,,,381404.9063
24.1,,,,,,,,,,,,,,,,,,,381623
24.2,,,,,,,,,,,,,,,,,,,381493.8125
24.3,,,,,,,,,,,,,,,,,,,381603.4688
24.4,,,,,,,,,,,,,,,,,,,381519.2813
24.5,,,,,,,,,,,,,,,,,,,381550.7188
24.6,,,,,,,,,,,,,,,,,,,381458.6563
24.7,,,,,,,,,,,,,,,,,,,381348
24.8,,,,,,,,,,,,,,,,,,,381446.4688
24.9,,,,,,,,,,,,,,,,,,,381687.4063
25,,,,,,,,,,,,,,,,,,,381656.4063
25.1,,,,,,,,,,,,,,,,,,,381625.375
25.2,,,,,,,,,,,,,,,,,,,381489.7813
25.3,,,,,,,,,,,,,,,,,,,381354.1563
25.4,,,,,,,,,,,,,,,,,,,381480.5313
25.5,,,,,,,,,,,,,,,,,,,381606.9063
25.6,,,,,,,,,,,,,,,,,,,527645.5
25.7,,,,,,,,,,,,,,,,,,,530502.4375
25.8,,,,,,,,,,,,,,,,,,,530344.0625
25.9,,,,,,,,,,,,,,,,,,,530222.3125
26,,,,,,,,,,,,,,,,,,,530419.5
26.1,,,,,,,,,,,,,,,,,,,530387.25
26.2,,,,,,,,,,,,,,,,,,,530135.4375
26.3,,,,,,,,,,,,,,,,,,,530086.125
26.4,,,,,,,,,,,,,,,,,,,530006.5
26.5,,,,,,,,,,,,,,,,,,,530075.9375
26.6,,,,,,,,,,,,,,,,,,,530051.25
26.7,,,,,,,,,,,,,,,,,,,529960.25
26.8,,,,,,,,,,,,,,,,,,,529897.1875
26.9,,,,,,,,,,,,,,,,,,,529834.125
27,,,,,,,,,,,,,,,,,,,530026.9375
27.1,,,,,,,,,,,,,,,,,,,529830.1875
27.2,,,,,,,,,,,,,,,,,,,529978.8125
27.3,,,,,,,,,,,,,,,,,,,529896.9375
27.4,,,,,,,,,,,,,,,,,,,529872
27.5,,,,,,,,,,,,,,,,,,,530004.3125
27.6,,,,,,,,,,,,,,,,,,,529668.125
27.7,,,,,,,,,,,,,,,,,,,529755.3125
27.8,,,,,,,,,,,,,,,,,,,529792.0625
27.9,,,,,,,,,,,,,,,,,,,529876.125
28,,,,,,,,,,,,,,,,,,,529988.6875
28.1,,,,,,,,,,,,,,,,,,,529822.875
28.2,,,,,,,,,,,,,,,,,,,529765.625
28.3,,,,,,,,,,,,,,,,,,,529880
28.4,,,,,,,,,,,,,,,,,,,529819.8125
28.5,,,,,,,,,,,,,,,,,,,529761.125
28.6,,,,,,,,,,,,,,,,,,,530104.8125
28.7,,,,,,,,,,,,,,,,,,,529655.25
28.8,,,,,,,,,,,,,,,,,,,529915.875
28.9,,,,,,,,,,,,,,,,,,,529704.1875
29,,,,,,,,,,,,,,,,,,,529928.6875
29.1,,,,,,,,,,,,,,,,,,,529948.5
29.2,,,,,,,,,,,,,,,,,,,529907.375
29.3,,,,,,,,,,,,,,,,,,,530036.125
29.4,,,,,,,,,,,,,,,,,,,530139.125
29.5,,,,,,,,,,,,,,,,,,,530132.625
29.6,,,,,,,,,,,,,,,,,,,530201.375
29.7,,,,,,,,,,,,,,,,,,,530196.4375
29.8,,,,,,,,,,,,,,,,,,,530197.5
29.9,,,,,,,,,,,,,,,,,,,529962.8125
30,,,,,,,,,,,,,,,,,,,530077.6875
30.1,,,,,,,,,,,,,,,,,,,530004.0625
30.2,,,,,,,,,,,,,,,,,,,530088.5
30.3,,,,,,,,,,,,,,,,,,,530078.1875
30.4,,,,,,,,,,,,,,,,,,,529824.25
30.5,,,,,,,,,,,,,,,,,,,529924.25
30.6,,,,,,,,,,,,,,,,,,,530058.375
30.7,,,,,,,,,,,,,,,,,,,529991.375
30.8,,,,,,,,,,,,,,,,,,,530260.8125
30.9,,,,,,,,,,,,,,,,,,,530074.1875
31,,,,,,,,,,,,,,,,,,,530033.1875
31.1,,,,,,,,,,,,,,,,,,,530168.875
31.2,,,,,,,,,,,,,,,,,,,530201.375
31.3,,,,,,,,,,,,,,,,,,,530046.25
31.4,,,,,,,,,,,,,,,,,,,530152.625
31.5,,,,,,,,,,,,,,,,,,,530042.75
31.6,,,,,,,,,,,,,,,,,,,529944.4375
31.7,,,,,,,,,,,,,,,,,,,529924.1875
31.8,,,,,,,,,,,,,,,,,,,530008.625
31.9,,,,,,,,,,,,,,,,,,,530131.3125
32,,,,,,,,,,,,,,,,,,,530031.4375
32.1,,,,,,,,,,,,,,,,,,,529898.125
32.2,,,,,,,,,,,,,,,,,,,530013.375
32.3,,,,,,,,,,,,,,,,,,,529942.8125
32.4,,,,,,,,,,,,,,,,,,,529882.875
32.5,,,,,,,,,,,,,,,,,,,529992.375
32.6,,,,,,,,,,,,,,,,,,,529869.8125
32.7,,,,,,,,,,,,,,,,,,,529891.6875
32.8,,,,,,,,,,,,,,,,,,,529913.625
32.9,,,,,,,,,,,,,,,,,,,529902.25
33,,,,,,,,,,,,,,,,,,,529890.9375
33.1,,,,,,,,,,,,,,,,,,,529878.6875
33.2,,,,,,,,,,,,,,,,,,,529866.4375
33.3,,,,,,,,,,,,,,,,,,,678362.375
33.4,,,,,,,,,,,,,,,,,,,681535.875
33.5,,,,,,,,,,,,,,,,,,,681467.5
33.6,,,,,,,,,,,,,,,,,,,681399.1875
33.7,,,,,,,,,,,,,,,,,,,681695.875
33.8,,,,,,,,,,,,,,,,,,,681404
33.9,,,,,,,,,,,,,,,,,,,681533.5625
34,,,,,,,,,,,,,,,,,,,681539.3125
34.1,,,,,,,,,,,,,,,,,,,681500.375
34.2,,,,,,,,,,,,,,,,,,,681592.6875
34.3,,,,,,,,,,,,,,,,,,,681478.6875
34.4,,,,,,,,,,,,,,,,,,,681358.9375
34.5,,,,,,,,,,,,,,,,,,,681414.625
34.6,,,,,,,,,,,,,,,,,,,681525.3125
34.7,,,,,,,,,,,,,,,,,,,681152.4375
34.8,,,,,,,,,,,,,,,,,,,681315.4375
34.9,,,,,,,,,,,,,,,,,,,681256.5625
35,,,,,,,,,,,,,,,,,,,681222.4375
35.1,,,,,,,,,,,,,,,,,,,681132.9375
35.2,,,,,,,,,,,,,,,,,,,681361.25
35.3,,,,,,,,,,,,,,,,,,,681346.625
35.4,,,,,,,,,,,,,,,,,,,681273.25
35.5,,,,,,,,,,,,,,,,,,,681200
35.6,,,,,,,,,,,,,,,,,,,681142.375
35.7,,,,,,,,,,,,,,,,,,,681235.9375
35.8,,,,,,,,,,,,,,,,,,,681280.8125
35.9,,,,,,,,,,,,,,,,,,,681216.875
36,,,,,,,,,,,,,,,,,,,681151.375
36.1,,,,,,,,,,,,,,,,,,,681337.0625
36.2,,,,,,,,,,,,,,,,,,,681334.6875
36.3,,,,,,,,,,,,,,,,,,,681297.5625
36.4,,,,,,,,,,,,,,,,,,,681262
36.5,,,,,,,,,,,,,,,,,,,681281
36.6,,,,,,,,,,,,,,,,,,,681411.3125
36.7,,,,,,,,,,,,,,,,,,,681305.625
36.8,,,,,,,,,,,,,,,,,,,681353.4375
36.9,,,,,,,,,,,,,,,,,,,681543.125
37,,,,,,,,,,,,,,,,,,,681517.6875
37.1,,,,,,,,,,,,,,,,,,,681581.625
37.2,,,,,,,,,,,,,,,,,,,681514.6875
37.3,,,,,,,,,,,,,,,,,,,681598.8125
37.4,,,,,,,,,,,,,,,,,,,681454.0625
37.5,,,,,,,,,,,,,,,,,,,681354.8125
37.6,,,,,,,,,,,,,,,,,,,681472.9375
37.7,,,,,,,,,,,,,,,,,,,681601.3125
37.8,,,,,,,,,,,,,,,,,,,681563.5
37.9,,,,,,,,,,,,,,,,,,,681537.375
38,,,,,,,,,,,,,,,,,,,681556.6875
38.1,,,,,,,,,,,,,,,,,,,681587.25
38.2,,,,,,,,,,,,,,,,,,,681543.875
38.3,,,,,,,,,,,,,,,,,,,681632.375
38.4,,,,,,,,,,,,,,,,,,,681599.625
38.5,,,,,,,,,,,,,,,,,,,681567.5625
38.6,,,,,,,,,,,,,,,,,,,681488.75
38.7,,,,,,,,,,,,,,,,,,,681718.9375
38.8,,,,,,,,,,,,,,,,,,,681689.5
38.9,,,,,,,,,,,,,,,,,,,681730.0625
39,,,,,,,,,,,,,,,,,,,681738.6875
39.1,,,,,,,,,,,,,,,,,,,681799.25
39.2,,,,,,,,,,,,,,,,,,,681693
39.3,,,,,,,,,,,,,,,,,,,681861.3125
39.4,,,,,,,,,,,,,,,,,,,681966.5
39.5,,,,,,,,,,,,,,,,,,,681784.125
39.6,,,,,,,,,,,,,,,,,,,682062.25
39.7,,,,,,,,,,,,,,,,,,,681796.125
39.8,,,,,,,,,,,,,,,,,,,682091.9375
39.9,,,,,,,,,,,,,,,,,,,682150.1875
40,,,,,,,,,,,,,,,,,,,682235.5625
40.1,,,,,,,,,,,,,,,,,,,682210.3125
40.2,,,,,,,,,,,,,,,,,,,682097.875
40.3,,,,,,,,,,,,,,,,,,,682403.1875
40.4,,,,,,,,,,,,,,,,,,,682184
40.5,,,,,,,,,,,,,,,,,,,682281.75
40.6,,,,,,,,,,,,,,,,,,,682361
40.7,,,,,,,,,,,,,,,,,,,682285.1875
40.8,,,,,,,,,,,,,,,,,,,682336.5625
40.9,,,,,,,,,,,,,,,,,,,682226.6875
41,,,,,,,,,,,,,,,,,,,682266.125
41.1,,,,,,,,,,,,,,,,,,,682170.8125
41.2,,,,,,,,,,,,,,,,,,,682215.6875
41.3,,,,,,,,,,,,,,,,,,,682328.4375
41.4,,,,,,,,,,,,,,,,,,,682125.6875
41.5,,,,,,,,,,,,,,,,,,,682094.1875
41.6,,,,,,,,,,,,,,,,,,,682206.0625
41.7,,,,,,,,,,,,,,,,,,,682268.875
41.8,,,,,,,,,,,,,,,,,,,682331.75
41.9,,,,,,,,,,,,,,,,,,,682228.0625
42,,,,,,,,,,,,,,,,,,,682124.375
42.1,,,,,,,,,,,,,,,,,,,834179.0625
42.2,,,,,,,,,,,,,,,,,,,836714.9375
42.3,,,,,,,,,,,,,,,,,,,836898.625
42.4,,,,,,,,,,,,,,,,,,,836708.5625
42.5,,,,,,,,,,,,,,,,,,,836762.3125
42.6,,,,,,,,,,,,,,,,,,,836715.3125
42.7,,,,,,,,,,,,,,,,,,,836805.1875
42.8,,,,,,,,,,,,,,,,,,,836672.6875
42.9,,,,,,,,,,,,,,,,,,,836593.5625
43,,,,,,,,,,,,,,,,,,,836311.875
43.1,,,,,,,,,,,,,,,,,,,836678.25
43.2,,,,,,,,,,,,,,,,,,,836705
43.3,,,,,,,,,,,,,,,,,,,836852.6875
43.4,,,,,,,,,,,,,,,,,,,836876.0625
43.5,,,,,,,,,,,,,,,,,,,836699.5625
43.6,,,,,,,,,,,,,,,,,,,836601.9375
43.7,,,,,,,,,,,,,,,,,,,836622.8125
43.8,,,,,,,,,,,,,,,,,,,836976
43.9,,,,,,,,,,,,,,,,,,,836706.0625
44,,,,,,,,,,,,,,,,,,,836713.5
44.1,,,,,,,,,,,,,,,,,,,836628.9375
44.2,,,,,,,,,,,,,,,,,,,836694
44.3,,,,,,,,,,,,,,,,,,,836567.8125
44.4,,,,,,,,,,,,,,,,,,,836636.4375
44.5,,,,,,,,,,,,,,,,,,,836903.3125
44.6,,,,,,,,,,,,,,,,,,,836741.1875
44.7,,,,,,,,,,,,,,,,,,,836733.5
44.8,,,,,,,,,,,,,,,,,,,836836.375
44.9,,,,,,,,,,,,,,,,,,,836919.75
45,,,,,,,,,,,,,,,,,,,836902.1875
45.1,,,,,,,,,,,,,,,,,,,836869.1875
45.2,,,,,,,,,,,,,,,,,,,836827.9375
45.3,,,,,,,,,,,,,,,,,,,836925.6875
45.4,,,,,,,,,,,,,,,,,,,836751.0625
45.5,,,,,,,,,,,,,,,,,,,837078.625
45.6,,,,,,,,,,,,,,,,,,,836822.4375
45.7,,,,,,,,,,,,,,,,,,,837062.75
45.8,,,,,,,,,,,,,,,,,,,836794.375
45.9,,,,,,,,,,,,,,,,,,,836765.25
46,,,,,,,,,,,,,,,,,,,836811.0625
46.1,,,,,,,,,,,,,,,,,,,836602.4375
46.2,,,,,,,,,,,,,,,,,,,836627.0625
46.3,,,,,,,,,,,,,,,,,,,836859
46.4,,,,,,,,,,,,,,,,,,,836525.3125
46.5,,,,,,,,,,,,,,,,,,,836705.125
46.6,,,,,,,,,,,,,,,,,,,836870.8125
46.7,,,,,,,,,,,,,,,,,,,836790.125
46.8,,,,,,,,,,,,,,,,,,,836626.5625
46.9,,,,,,,,,,,,,,,,,,,836625.9375
47,,,,,,,,,,,,,,,,,,,836625.3125
47.1,,,,,,,,,,,,,,,,,,,836673.3125
47.2,,,,,,,,,,,,,,,,,,,836723.5625
47.3,,,,,,,,,,,,,,,,,,,836789.375
47.4,,,,,,,,,,,,,,,,,,,836574
47.5,,,,,,,,,,,,,,,,,,,836643
47.6,,,,,,,,,,,,,,,,,,,836675.5
47.7,,,,,,,,,,,,,,,,,,,836733.125
47.8,,,,,,,,,,,,,,,,,,,836624.1875
47.9,,,,,,,,,,,,,,,,,,,836728.6875
48,,,,,,,,,,,,,,,,,,,836688.75
48.1,,,,,,,,,,,,,,,,,,,836742
48.2,,,,,,,,,,,,,,,,,,,836513.4375
48.3,,,,,,,,,,,,,,,,,,,836490.25
48.4,,,,,,,,,,,,,,,,,,,836683.0625
48.5,,,,,,,,,,,,,,,,,,,836545.875
48.6,,,,,,,,,,,,,,,,,,,836464.25
48.7,,,,,,,,,,,,,,,,,,,836557.1875
48.8,,,,,,,,,,,,,,,,,,,836452.75
48.9,,,,,,,,,,,,,,,,,,,836582.0625
49,,,,,,,,,,,,,,,,,,,836352.5
49.1,,,,,,,,,,,,,,,,,,,836342.5
49.2,,,,,,,,,,,,,,,,,,,836500.1875
49.3,,,,,,,,,,,,,,,,,,,836381.4375
49.4,,,,,,,,,,,,,,,,,,,836633.1875
49.5,,,,,,,,,,,,,,,,,,,836248
49.6,,,,,,,,,,,,,,,,,,,836480.5
49.7,,,,,,,,,,,,,,,,,,,836532.625
49.8,,,,,,,,,,,,,,,,,,,836597.25
49.9,,,,,,,,,,,,,,,,,,,836605.5
50,,,,,,,,,,,,,,,,,,,836501.625
50.1,,,,,,,,,,,,,,,,,,,836562.1875
50.2,,,,,,,,,,,,,,,,,,,836385.625
50.3,,,,,,,,,,,,,,,,,,,836406.6875
50.4,,,,,,,,,,,,,,,,,,,836564.1875
50.5,,,,,,,,,,,,,,,,,,,836721.6875
50.6,,,,,,,,,,,,,,,,,,,836574.5
50.7,,,,,,,,,,,,,,,,,,,836427.25
50.8,,,,,,,,,,,,,,,,,,,836463.1875
50.9,,,,,,,,,,,,,,,,,,,836499.125
51,,,,,,,,,,,,,,,,,,,989242
