Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
2.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90859.36719,9.216472,32.024559,34.596394,24.973997,0.275666,0.374075,0,0,0,0.015946,24.78088,5148521,0,0,0,0,0,0,0,55.245819
2.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90639.44531,9.225203,32.031345,34.591179,24.997234,0.275934,0.37377,0,0,0,0.015736,24.780584,5148453,0,0,0,0,0,0,0,55.491901
2.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90709.42188,9.213937,32.017776,34.589443,25.035965,0.275399,0.375143,0,0,0,0.015841,24.779646,5148272,0,0,0,0,0,0,0,55.491901
2.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90723.88281,9.211684,32.029648,34.610298,25.030432,0.275532,0.373617,0,0,0,0.015736,24.781815,5148668,0,0,0,0,0,0,0,55.491901
2.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90681.32813,9.213937,32.02795,34.605083,25.039284,0.275399,0.374075,0,0,0,0.015579,24.780434,5148703,0,0,0,0,0,0,0,55.614941
2.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90656.63281,9.21788,32.024559,34.596394,25.020472,0.275666,0.373617,0,0,0,0.015579,24.781372,5148691,0,0,0,0,0,0,0,55.12278
2.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90593.38281,9.213937,32.021168,34.587704,24.983955,0.275666,0.374075,0,0,0,0.015841,24.781469,5148503,0,0,0,0,0,0,0,54.999737
2.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90587.21094,9.211121,32.017776,34.591179,24.990595,0.275934,0.373922,0,0,0,0.015683,24.780634,5148400,0,0,0,0,0,0,0,55.737984
3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90640.41406,9.2145,32.033039,34.599869,25.04039,0.274729,0.374228,0,0,0,0.015736,24.78093,5148569,0,0,0,0,0,0,0,55.368858
3.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90605.32813,9.211966,32.029648,34.598129,24.998341,0.275131,0.374533,0,0,0,0.015631,24.781469,5148584,0,0,0,0,0,0,0,55.368858
3.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90599.25,9.213374,32.017776,34.591179,24.964037,0.276336,0.374075,0,0,0,0.015579,24.781372,5148656,0,0,0,0,0,0,0,55.737984
3.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90769.07031,9.210557,32.01947,34.596394,25.042604,0.276603,0.375296,0,0,0,0.015736,24.781469,5148858,0,0,0,0,0,0,0,55.368858
3.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90558.85156,9.211966,32.026257,34.605083,25.055883,0.274729,0.374533,0,0,0,0.015631,24.781124,5148933,0,0,0,0,0,0,0,55.614941
3.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90755.42969,9.213937,32.031345,34.601608,25.034857,0.276202,0.374685,0,0,0,0.015736,24.781767,5148761,0,0,0,0,0,0,0,55.368858
3.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90718.32813,9.217317,32.038128,34.582493,25.053671,0.275532,0.374075,0,0,0,0.015631,24.782307,5148838,0,0,0,0,0,0,0,54.999737
3.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90600.88281,9.219289,32.024559,34.594654,25.029325,0.275399,0.37499,0,0,0,0.015683,24.78216,5148643,0,0,0,0,0,0,0,54.753654
3.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90700.80469,9.2145,32.036434,34.608559,25.017153,0.275399,0.37438,0,0,0,0.015631,24.780828,5148663,0,0,0,0,0,0,0,55.614941
3.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90691.90625,9.211684,32.022865,34.594654,25.039284,0.275399,0.37438,0,0,0,0.015841,24.783342,5148654,0,0,0,0,0,0,0,55.491901
4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90462.34375,9.215064,32.044914,34.599869,24.989489,0.2758,0.374228,0,0,0,0.015893,24.78216,5148798,0,0,0,0,0,0,0,55.245819
4.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90528.86719,9.216472,32.029648,34.594654,25.022684,0.275532,0.374075,0,0,0,0.015893,24.783936,5148920,0,0,0,0,0,0,0,55.245819
4.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90565.38281,9.21957,32.043217,34.587704,25.000553,0.276469,0.375143,0,0,0,0.015683,24.782602,5148697,0,0,0,0,0,0,0,54.753654
4.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90517.22656,9.215909,32.024559,34.591179,25.033751,0.275934,0.37377,0,0,0,0.015683,24.782602,5148553,0,0,0,0,0,0,0,55.614941
4.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90688.28906,9.216754,32.024559,34.585968,25.053671,0.274863,0.374838,0,0,0,0.016051,24.783392,5148644,0,0,0,0,0,0,0,55.245819
4.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90563.69531,9.212247,32.034737,34.585968,25.006086,0.2758,0.37438,0,0,0,0.016051,24.783195,5148553,0,0,0,0,0,0,0,55.614941
4.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90678.27344,9.223513,32.024559,34.591179,25.014938,0.2758,0.374228,0,0,0,0.015421,24.783936,5148719,0,0,0,0,0,0,0,55.491901
4.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90683.22656,9.215345,32.033039,34.596394,25.034857,0.275934,0.373007,0,0,0,0.015736,24.783098,5148616,0,0,0,0,0,0,0,55.245819
4.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90673.05469,9.211121,32.024559,34.601608,24.999447,0.276202,0.374685,0,0,0,0.015946,24.783493,5148496,0,0,0,0,0,0,0,55.12278
4.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90743.40625,9.212529,32.031345,34.592918,25.030432,0.275399,0.374685,0,0,0,0.015736,24.783789,5148270,0,0,0,0,0,0,0,55.614941
5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90561.44531,9.212247,32.034737,34.580753,25.053671,0.275399,0.37499,0,0,0,0.015474,24.78359,5148592,0,0,0,0,0,0,0,54.999737
5.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90839.60156,9.2145,32.024559,34.606819,25.048138,0.276068,0.37499,0,0,0,0.015841,24.782013,5148357,0,0,0,0,0,0,0,55.368858
5.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90786.39063,9.211121,32.026257,34.596394,25.044817,0.276737,0.374838,0,0,0,0.015893,24.783493,5148392,0,0,0,0,0,0,0,55.12278
5.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90645.38281,9.214219,32.02795,34.608559,25.013832,0.2758,0.374838,0,0,0,0.015788,24.784773,5148689,0,0,0,0,0,0,0,54.999737
5.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90560.46875,9.215627,32.024559,34.591179,25.041498,0.276202,0.374838,0,0,0,0.015946,24.784328,5148836,0,0,0,0,0,0,0,55.12278
5.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90668.875,9.210839,32.02795,34.601608,24.983955,0.275934,0.374228,0,0,0,0.015788,24.783789,5148623,0,0,0,0,0,0,0,55.368858
5.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90578.92969,9.224076,32.021168,34.582493,25.033751,0.275399,0.374685,0,0,0,0.015526,24.783936,5148611,0,0,0,0,0,0,0,55.368858
5.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90754.78906,9.212529,32.036434,34.591179,24.990595,0.276068,0.373922,0,0,0,0.015579,24.785166,5148768,0,0,0,0,0,0,0,55.12278
5.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90583.69531,9.211966,32.038128,34.599869,25.033751,0.274997,0.375296,0,0,0,0.015683,24.783392,5148777,0,0,0,0,0,0,0,55.614941
5.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90736.64844,9.219851,32.029648,34.599869,25.035965,0.276068,0.374228,0,0,0,0.015106,24.783342,5148885,0,0,0,0,0,0,0,55.368858
6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90692.75781,9.213937,32.031345,34.592918,25.007193,0.275131,0.373465,0,0,0,0.015893,24.783443,5148848,0,0,0,0,0,0,0,55.245819
6.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90532.73438,9.211684,32.01947,34.594654,25.037071,0.275265,0.375753,0,0,0,0.015054,24.784475,5148812,0,0,0,0,0,0,0,55.491901
6.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90680.51563,9.215064,32.029648,34.592918,25.055883,0.277139,0.375143,0,0,0,0.015264,24.782948,5148988,0,0,0,0,0,0,0,55.12278
6.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90677.33594,9.212529,32.026257,34.587704,25.022684,0.275532,0.37438,0,0,0,0.015683,24.783148,5148948,0,0,0,0,0,0,0,55.245819
6.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90790.05469,9.213092,32.022865,34.587704,25.000553,0.275399,0.372702,0,0,0,0.016103,24.785414,5148861,0,0,0,0,0,0,0,55.12278
6.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90688.48438,9.213655,32.039825,34.591179,25.020472,0.275666,0.375143,0,0,0,0.016051,24.783195,5148858,0,0,0,0,0,0,0,55.614941
6.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90652.10938,9.224358,32.034737,34.594654,25.010513,0.276202,0.374685,0,0,0,0.015736,24.784626,5148869,0,0,0,0,0,0,0,55.614941
6.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,90488.04688,9.21619,32.02795,34.594654,25.029325,0.276202,0.374533,0,0,0,0.015474,24.784231,5148950,0,0,0,0,0,0,0,55.368858
