Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
2.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782398.5,10.493721,32.418926,31.172993,25.034857,0.204591,0.313039,0,0,0,0.015841,25.383606,5210529,0,0,0,0,0,0,0,55.368858
2.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782327.1875,10.49513,32.417221,31.186338,25.026005,0.20419,0.313191,0,0,0,0.015264,25.382616,5210415,0,0,0,0,0,0,0,54.753654
2.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782249.25,10.494285,32.415516,31.184669,25.030432,0.20245,0.313497,0,0,0,0.015788,25.383209,5210088,0,0,0,0,0,0,0,55.245819
2.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782205.1875,10.496537,32.417221,31.188007,25.017153,0.205127,0.313039,0,0,0,0.016208,25.382814,5210369,0,0,0,0,0,0,0,54.753654
2.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782184.1875,10.49006,32.403591,31.203024,25.070271,0.203788,0.312123,0,0,0,0.015736,25.381626,5210413,0,0,0,0,0,0,0,54.999737
2.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782195.3125,10.49006,32.413815,31.22806,25.047031,0.203521,0.312581,0,0,0,0.015893,25.382219,5210404,0,0,0,0,0,0,0,55.12278
2.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782261.1875,10.492876,32.422333,31.231398,25.027111,0.205127,0.313039,0,0,0,0.015526,25.38212,5210299,0,0,0,0,0,0,0,54.876698
2.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782336.9375,10.493721,32.413815,31.239744,25.037071,0.203521,0.314412,0,0,0,0.015841,25.383259,5210295,0,0,0,0,0,0,0,54.999737
3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782398.1875,10.491467,32.408703,31.259779,25.017153,0.204725,0.31426,0,0,0,0.015788,25.382517,5210170,0,0,0,0,0,0,0,55.12278
3.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782507.1875,10.503297,32.410408,31.274809,25.000553,0.204056,0.313497,0,0,0,0.015841,25.383013,5210171,0,0,0,0,0,0,0,55.12278
3.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782545.8125,10.49344,32.425739,31.268129,24.987274,0.204725,0.313039,0,0,0,0.015893,25.381626,5210266,0,0,0,0,0,0,0,54.876698
3.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782616.75,10.502452,32.406998,31.301533,25.058098,0.203788,0.313649,0,0,0,0.015841,25.382666,5210344,0,0,0,0,0,0,0,55.368858
3.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782684.625,10.499636,32.424034,31.316568,24.960718,0.204591,0.314107,0,0,0,0.015579,25.383854,5210216,0,0,0,0,0,0,0,55.12278
3.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782658.875,10.492031,32.40189,31.328266,25.020472,0.204056,0.313344,0,0,0,0.015946,25.382566,5210229,0,0,0,0,0,0,0,54.876698
3.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782548.625,10.501326,32.420628,31.331608,25.037071,0.203922,0.314107,0,0,0,0.015998,25.382418,5210391,0,0,0,0,0,0,0,55.12278
3.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,782552.375,10.492312,32.410408,31.34832,24.972889,0.204725,0.313191,0,0,0,0.015579,25.382814,5210454,0,0,0,0,0,0,0,54.999737
