Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
0.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2048364.375,10.494847,32.50074,31.631227,25.026005,0.205394,0.316243,0,0,0,0.015474,25.834831,5211520,0,0,10.5,0,0,0,0,55.984062
0.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2048176.625,10.492031,32.488804,31.622845,25.04039,0.205796,0.316091,0,0,0,0.015526,25.834036,5211625,0,0,25,0,0,0,0,56.353188
0.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2048077.625,10.502171,32.50074,31.629551,25.024899,0.206331,0.316243,0,0,0,0.015736,25.834732,5211487,0,0,100,0,0,0,0,55.491901
0.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2048056,10.494566,32.50074,31.612787,25.05035,0.205528,0.316701,0,0,0,0.015369,25.834085,5211473,0,0,1,0,0,0,0,55.861023
0.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2048052.5,10.489496,32.49733,31.632904,25.047031,0.205662,0.315175,0,0,0,0.015526,25.833788,5211443,0,0,5,0,0,0,0,55.984062
0.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2048013.5,10.489779,32.50074,31.604404,25.049244,0.206064,0.316396,0,0,0,0.015736,25.835625,5211391,0,0,1,0,0,0,0,55.614941
0.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2047909.125,10.49513,32.50074,31.611111,25.05035,0.204993,0.315022,0,0,0,0.015736,25.834284,5211411,0,0,0,0,0,0,0,55.737984
0.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2047880,10.491467,32.50074,31.606081,25.047031,0.205394,0.315633,0,0,0,0.015788,25.835526,5211201,0,0,0,0,0,0,0,55.984062
0.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2047898.5,10.494285,32.49733,31.594349,25.059204,0.205394,0.316854,0,0,0,0.015841,25.833986,5211015,0,0,0,0,0,0,0,55.245819
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2047858.875,10.498509,32.495625,31.594349,25.054777,0.205394,0.316243,0,0,0,0.015788,25.835575,5211106,0,0,0,0,0,0,0,56.107105
