Time,Conc.1,Conc.2,Conc.3,Conc.4,BF1,BF2,BF3,BF4,TS,Ite3 Conc.1,Ite3 Conc.2,Ite3 Conc.3,Ite3 Conc.4,Ite3 BF1,Ite3 BF2,Ite3 BF3,Ite3 BF4,Ite3 TS,Averaged Signal,QCL Voltage,Device Temp.,Board Temp.,Peltier Temp.,Peltier Current,Peltier Voltage,Cell Temp.,TCS Temp.,Air Press.,Cell Press.,Preamp Temp,Averaged Zero,Temp. Shift,Residual,Setting Param.,Ite.Nm1 Conc.1,Ite.Nm2 Conc.1,Amp Adjust, TCS Cell Press,FPGA Temp.
0.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090407.25,10.499072,32.756924,32.458328,25.079124,0.208607,0.322652,0,0,0,0.016313,25.928055,5211790,0,0,10.5,0,0,0,0,56.845348
0.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090384.25,10.488651,32.753502,32.454941,25.049244,0.208071,0.321584,0,0,0,0.016208,25.927259,5211867,0,0,25,0,0,0,0,56.107105
0.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090362.25,10.490623,32.750084,32.443096,24.979528,0.209142,0.320821,0,0,0,0.015998,25.927359,5211635,0,0,100,0,0,0,0,56.476227
0.4,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090346.5,10.497946,32.746662,32.419407,25.04039,0.209142,0.321889,0,0,0,0.01626,25.928947,5211656,0,0,1,0,0,0,0,56.230145
0.5,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090377.75,10.490623,32.748371,32.405872,25.044817,0.208473,0.321584,0,0,0,0.015579,25.928751,5211334,0,0,5,0,0,0,0,56.476227
0.6,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090396.25,10.490905,32.748371,32.397415,25.084658,0.208875,0.321431,0,0,0,0.015736,25.928253,5211311,0,0,1,0,0,0,0,56.722309
0.7,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090409.5,10.491186,32.746662,32.385578,24.990595,0.208339,0.321279,0,0,0,0.015683,25.92721,5211531,0,0,0,0,0,0,0,56.230145
0.8,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090418.25,10.498791,32.74324,32.380505,25.037071,0.208741,0.321889,0,0,0,0.01626,25.928999,5211732,0,0,0,0,0,0,0,56.845348
0.9,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090413.5,10.492031,32.734692,32.375431,25.033751,0.208205,0.320974,0,0,0,0.015736,25.928751,5211652,0,0,0,0,0,0,0,56.845348
1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090385.5,10.502171,32.74324,32.355145,24.935268,0.208205,0.322042,0,0,0,0.015946,25.928404,5211546,0,0,0,0,0,0,0,55.984062
1.1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090373.75,10.497946,32.750084,32.350071,25.002766,0.208339,0.322347,0,0,0,0.016103,25.926712,5211595,0,0,0,0,0,0,0,56.722309
1.2,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090394.5,10.49006,32.74324,32.334858,25.052565,0.208339,0.321431,0,0,0,0.016155,25.928404,5211602,0,0,0,0,0,0,0,56.599266
1.3,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,3090381.5,10.494002,32.755215,32.329788,25.006086,0.208607,0.321126,0,0,0,0.016313,25.929792,5211386,0,0,0,0,0,0,0,56.845348
